content_uid,name,type,serial_id,genres,duration_seconds
25924,Цвет из иных миров,movie,,"Ужасы,Фантастика",6336.0
24884,Цветы войны,movie,,"Военный,Фильм,Драма",8409.0
13621,Цена страсти,movie,,"Триллер,Драма",5788.0
14730,Центральный Багдад,serial_with_season,,"Криминальная драма,Триллер",11175.0
27737,Цирк сгорел и клоуны разбежались,movie,,Драма,6649.0
14169,Цунами,serial_without_season,,Драма,10692.0
14632,ЧОП,serial_with_season,,Комедия,39900.0
26415,ЧП районного масштаба,movie,,Драма,5362.0
26497,Чайка,movie,,Драма,5661.0
25202,Чайковский. 1 серия,movie,,"Биография,Драма",4333.0
9549,Чайковский. 2 серия,movie,,"Биография,Драма",4508.0
7560,Чарли и шоколадная фабрика,movie,,"Приключения,Семейный,Фэнтези,Мюзикл,Комедия",6610.0
26474,Чародейка,movie,,Фэнтези,5745.0
27167,Час Пик,movie,,Драма,6360.0
27867,Час истины,movie,,"Детектив,Триллер,Боевик",6607.0
26484,Час таксидермиста. Фоменко,movie,,Шоу,1030.0
11844,Частное пионерское,movie,,Приключения,6027.0
26683,Частное пионерское 2,movie,,"Приключения,Комедия",5986.0
19495,"Частное пионерское 3. Привет, взрослая жизнь!",movie,,"Приключения,Семейный,Комедия",5669.0
22092,Часы любви,serial_with_season,,Мистика,11067.0
28870,Че. Часть вторая. Партизан,movie,,"Военный,История,Биография,Драма",7766.0
29613,Че: Часть первая. Аргентинец,movie,,"Военный,История,Биография,Драма",7711.0
4670,Чего хотят женщины,movie,,"Мелодрама,Комедия",7620.0
25747,Чего хотят мужчины,movie,,Комедия,5501.0
26316,Чего хочет Джульетта,movie,,Комедийная мелодрама,5421.0
26732,"Человек в футляре, человек в пальто и человек во фраке",movie,,Комедия,5635.0
10463,Человек войны,serial_with_season,,Военный,31674.0
25439,Человек из прошлого,movie,,"Детектив,Триллер",5976.0
8852,Человек из стали,movie,,"Фантастический боевик,Приключения",8226.0
6322,Человек ноября,movie,,Боевик,6208.0
24747,Человек с бульвара Капуцинов,movie,,"Вестерн,Комедия",5607.0
3765,Человек – швейцарский нож,movie,,"Трагикомедия,Драма",5603.0
5211,"Человек, который молчал",movie,,Триллер,4388.0
6242,"Человек, который познал бесконечность",movie,,"Биография,Драма",6232.0
25953,"Человек, который смеется",movie,,Драма,5380.0
27129,Человек-амфибия,movie,,"Фантастическая мелодрама,Фантастика",5543.0
24611,Человек-мотылёк,movie,,Мистический триллер,6834.0
8813,Человек-невидимка,serial_with_season,,Мистика,2937.0
7645,Челюсти 3D,movie,,Ужасы,5194.0
22117,Чемпионы: Быстрее. Выше. Сильнее,movie,,Спортивная драма,5963.0
27026,Черепашки-ниндзя,movie,,"Фантастика,Комедия,Боевик",5829.0
26725,Черепашки-ниндзя 2,movie,,"Приключения,Фантастика,Комедия,Боевик",6452.0
5081,Чермен,movie,,"Приключения,Мелодрама",4423.0
10209,Черная вода,movie,,Ужасы,6480.0
10845,Черная маска,movie,,Фантастический боевик,5724.0
27509,"Черная роза - эмблема печали, красная роза - эмблема любви. 1 серия",movie,,Мелодрама,3655.0
9550,"Черная роза - эмблема печали, красная роза - эмблема любви. 2 серия",movie,,Мелодрама,4242.0
15389,Чернобыль,serial_with_season,,"История,Драма",18532.0
25027,Черное Рождество,movie,,"Ужасы,Триллер",4848.0
414,Черное золото,movie,,"Приключения,Драма",7492.0
25740,Черные воды,movie,,"Триллер,Боевик",6014.0
25705,Черный орел,movie,,Боевик,5990.0
14387,Черный понедельник,serial_with_season,,Комедия,5506.0
8690,Черный рыцарь,movie,,"Фэнтези,Комедия",5500.0
26887,Честь дракона 2,movie,,Боевик,6023.0
27761,Четверо против банка,movie,,Криминальная комедия,5526.0
26201,Чистая кожа,movie,,"Криминал,Триллер,Боевик",6205.0
19290,Чистый футбол,serial_with_season,,"Спорт,Драма",5834.0
19317,Чича из Ольги,serial_with_season,,Комедия,3057.0
10193,Чичилэнд,serial_with_season,,"Мультсериал,Детям",15618.0
28991,Чкалов,serial_with_season,,Испания,24662.0
14611,Члены королевской семьи,serial_with_season,,Драма,20753.0
10181,Чтец,movie,,Драма,7134.0
14554,Что знает Оливия,serial_with_season,,Драма,13830.0
21457,Что произошло 11 сентября,movie,,Документальный,1700.0
11029,Что скрывает ложь,movie,,"Криминал,Триллер,Драма",5215.0
25732,Что творят немецкие мужчины,movie,,Комедия,6181.0
27729,Чудаки,movie,,Мюзикл,4529.0
28158,Чудеса,movie,,Мелодрама,6398.0
18314,Чудеса в Париже,movie,,Комедия,4752.0
7548,Чудная долина,movie,,Комедия,4521.0
19210,Чудо,movie,,Драма,6786.0
26153,Чудо,movie,,"Триллер,Драма",6622.0
18420,Чудо на Гудзоне,movie,,Биографическая драма,5751.0
872,Чудо на белом. Фоменко,movie,,Шоу,1130.0
27762,Чудо-Юдо,movie,,"Фэнтези,Мультфильм",4315.0
18381,Чудо-женщина,movie,,"Фантастический боевик,Военный,Фэнтези",8472.0
13927,Чудо-женщина: 1984,movie,,"Приключения,Фэнтези,Боевик",8696.0
15167,Чужак,serial_with_season,,"Криминал,Детектив,Триллер",31765.0
6183,Чужая дочь,serial_with_season,,"Детектив,Мелодрама",23529.0
27153,Чужая жена и муж под кроватью,movie,,"Мелодрама,Комедия",3807.0
26720,Чужая родня,movie,,"Мелодрама,Драма",5600.0
26940,Чужие дети,movie,,Драма,4342.0
26721,Чужие письма,movie,,"Мелодрама,Драма",5316.0
14043,Чучело,movie,,Драма,7228.0
26588,Чёрная бабочка,movie,,"Детектив,Триллер",5331.0
15821,Чёрный тюльпан,movie,,Приключенческая комедия,6900.0
10248,Шазам!,movie,,"Фантастический боевик,Комедия",7577.0
24816,Шальная карта,movie,,"Криминал,Боевик",5296.0
29521,Шаманы пустыни,movie,,"Триллер,Мелодрама,Боевик",5083.0
11602,Шафт,movie,,"Криминал,Комедия,Боевик",6414.0
10212,Шахерезада. Нерассказанные истории,serial_with_season,,Мультсериал,37258.0
10221,Шахматист,movie,,"Биография,Драма,Комедия",6185.0
10217,Шевели ластами 2,movie,,Мультипликационный фильм,5336.0
25464,Шедевр,movie,,Комедийная драма,6026.0
4852,Шелест,serial_with_season,,"Детектив,Боевик",48210.0
4857,Шербурские зонтики,movie,,"Мюзикл,Мелодрама",5460.0
27463,Шерлок Холмс,movie,,"Приключенческий боевик,Детектив,Комедия",7387.0
4742,Шерлок Холмс,serial_with_season,,Детектив,42208.0
7603,Шерлок Холмс: Игра теней,movie,,"Приключенческий боевик,Криминал,Детектив",7404.0
